# Power System Parameters
111      	# Number of units (NUNITS)
3       # Number of of generation cost segments (NSEGMENTS)
24      # Number of time interval
73				# Number of buses
117				# Number of branches
#0				# Number of phase shifter


#unit bus
1	1	1	1	2	2	2	2	7	7	7	13	13	13	15	15	15	15	15	15	16	18	21	22	22	22	22	22	22	23	23	23	25	25	25	25	26	26	26	26	31	31	31	37	37	37	39	39	39	39	39	39	40	42	45	46	46	46	46	46	46	47	47	47	49	49	49	49	50	50	50	50	55	55	55	61	61	61	63	63	63	63	63	63	64	66	69	70	70	70	70	70	70	71	71	71	1	7	15	15	23	25	31	39	39	47	49	55	63	63	71

#Pmax and Pmin
20	20	76	76	20	20	76	76	100	100	100	197	197	197	12	12	12	12	12	155	155	400	400	50	50	50	50	50	50	155	155	350	20	20	76	76	20	20	76	76	100	100	100	197	197	197	12	12	12	12	12	155	155	400	400	50	50	50	50	50	50	155	155	350	20	20	76	76	20	20	76	76	100	100	100	197	197	197	12	12	12	12	12	155	155	400	400	50	50	50	50	50	50	155	155	350	100	100	100	155	135	100	100	100	155	155	100	100	100	155	155
15.8	15.8	15.2	15.2	15.8	15.8	15.2	15.2	25	25	25	68.95	68.95	68.95	2.4	2.4	2.4	2.4	2.4	54.25	54.25	100	100	50	50	50	50	50	50	54.25	54.25	140	15.8	15.8	15.2	15.2	15.8	15.8	15.2	15.2	25	25	25	68.95	68.95	68.95	2.4	2.4	2.4	2.4	2.4	54.25	54.25	100	100	50	50	50	50	50	50	54.25	54.25	140	15.8	15.8	15.2	15.2	15.8	15.8	15.2	15.2	25	25	25	68.95	68.95	68.95	2.4	2.4	2.4	2.4	2.4	54.25	54.25	100	100	50	50	50	50	50	50	54.25	54.25	140	25	25	25	54.25	54.25	25	25	25	54.25	54.25	25	25	25	54.25	54.25

#PO
0	0	55.43	53.2	0	0	60.8	60.8	0	0	0	0	0	0	0	0	0	0	0	155	124	400	400	50	50	50	50	50	50	155	155	350	0	0	62.41	60.8	0	0	68.4	68.4	0	0	0	0	0	0	0	0	0	0	0	155	124.78	400	400	50	50	50	50	50	50	150.16	124	280	0	0	53.2	53.2	0	0	58.61	60.8	0	0	0	0	0	0	0	0	0	0	0	155	145.18	400	400	50	50	50	50	50	50	110.76	124	227.5	0	0	0	135	135	0	0	0	135	135	0	0	0	135	124

# Number of hours on (+) or off (-) before hour 1 (ISTATE)
-1	-1	8	8	-1	-1	8	8	-8	-8	-8	-10	-10	-10	-2	-2	-2	-2	-2	8	8	1	1	1	1	1	1	1	1	8	8	24	-1	-1	8	8	-1	-1	8	8	-8	-8	-8	-10	-10	-10	-2	-2	-2	-2	-2	8	-8	1	1	1	1	1	1	1	1	8	8	24	-1	-1	8	8	-1	-1	8	8	-8	-8	-8	-10	-10	-10	-2	-2	-2	-2	-2	8	-8	1	1	1	1	1	1	1	1	8	8	24	-8	-8	-8	8	8	-8	-8	-8	8	8	-8	-8	-8	8	8

# Minimum down time (MDT)
1	1	4	4	1	1	4	4	8	8	8	10	10	10	2	2	2	2	2	8	8	1	1	1	1	1	1	1	1	8	8	48	1	1	4	4	1	1	4	4	8	8	8	10	10	10	2	2	2	2	2	8	8	1	1	1	1	1	1	1	1	8	8	48	1	1	4	4	1	1	4	4	8	8	8	10	10	10	2	2	2	2	2	8	8	1	1	1	1	1	1	1	1	8	8	48	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8

# Minimum up time (MUT)
1	1	8	8	1	1	8	8	8	8	8	12	12	12	4	4	4	4	4	8	8	1	1	1	1	1	1	1	1	8	8	24	1	1	8	8	1	1	8	8	8	8	8	12	12	12	4	4	4	4	4	8	8	1	1	1	1	1	1	1	1	8	8	24	1	1	8	8	1	1	8	8	8	8	8	12	12	12	4	4	4	4	4	8	8	1	1	1	1	1	1	1	1	8	8	24	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8


#RU
14	14	53.2	53.2	14	14	53.2	53.2	70	70	70	137.9	137.9	137.9	8.4	8.4	8.4	8.4	8.4	108.5	108.5	280	280	35	35	35	35	35	35	108.5	108.5	245	14	14	53.2	53.2	14	14	53.2	53.2	70	70	70	137.9	137.9	137.9	8.4	8.4	8.4	8.4	8.4	108.5	108.5	280	280	35	35	35	35	35	35	108.5	108.5	245	14	14	53.2	53.2	14	14	53.2	53.2	70	70	70	137.9	137.9	137.9	8.4	8.4	8.4	8.4	8.4	108.5	108.5	280	280	35	35	35	35	35	35	108.5	108.5	245	70	70	70	108.5	108.5	70	70	70	108.5	108.5	70	70	70	108.5	108.5


#RD
14	14	53.2	53.2	14	14	53.2	53.2	70	70	70	137.9	137.9	137.9	8.4	8.4	8.4	8.4	8.4	108.5	108.5	280	280	35	35	35	35	35	35	108.5	108.5	245	14	14	53.2	53.2	14	14	53.2	53.2	70	70	70	137.9	137.9	137.9	8.4	8.4	8.4	8.4	8.4	108.5	108.5	280	280	35	35	35	35	35	35	108.5	108.5	245	14	14	53.2	53.2	14	14	53.2	53.2	70	70	70	137.9	137.9	137.9	8.4	8.4	8.4	8.4	8.4	108.5	108.5	280	280	35	35	35	35	35	35	108.5	108.5	245	70	70	70	108.5	108.5	70	70	70	108.5	108.5	70	70	70	108.5	108.5

#MSR
0.933333333 0.933333333 0.583333333 0.641666667 0.35    0.466666667


#QSC
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

#UBO
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1

#NLC
900.5190882	900.5190882	178.6545376	178.6545376	900.5190882	900.5190882	178.6545376	178.6545376	815.77565	815.77565	815.77565	2321.948616	2321.948616	2321.948616	98.5490064	98.5490064	98.5490064	98.5490064	98.5490064	551.9511638	551.9511638	530.88	530.88	0	0	0	0	0	0	551.9511638	551.9511638	1448.00068	900.5190882	900.5190882	178.6545376	178.6545376	900.5190882	900.5190882	178.6545376	178.6545376	815.77565	815.77565	815.77565	2321.948616	2321.948616	2321.948616	98.5490064	98.5490064	98.5490064	98.5490064	98.5490064	551.9511638	551.9511638	530.88	530.88	0	0	0	0	0	0	551.9511638	551.9511638	1448.00068	900.5190882	900.5190882	178.6545376	178.6545376	900.5190882	900.5190882	178.6545376	178.6545376	815.77565	815.77565	815.77565	2321.948616	2321.948616	2321.948616	98.5490064	98.5490064	98.5490064	98.5490064	98.5490064	551.9511638	551.9511638	530.88	530.88	0	0	0	0	0	0	551.9511638	551.9511638	1448.00068	815.77565	815.77565	815.77565	551.9511638	551.9511638	815.77565	815.77565	815.77565	551.9511638	551.9511638	815.77565	815.77565	815.77565	551.9511638	551.9511638

# Start up cold costs (SUCC)
28.905	28.905	733.676	733.676	28.905	28.905	733.676	733.676	2283.244	2283.244	2283.244	3126.35	3126.35	3126.35	274.312	274.312	274.312	274.312	274.312	1173.143	1173.143	0	0	0	0	0	0	0	0	1173.143	1173.143	5500.108	28.905	28.905	733.676	733.676	28.905	28.905	733.676	733.676	2283.244	2283.244	2283.244	3126.35	3126.35	3126.35	274.312	274.312	274.312	274.312	274.312	1173.143	1173.143	0	0	0	0	0	0	0	0	1173.143	1173.143	5500.108	28.905	28.905	733.676	733.676	28.905	28.905	733.676	733.676	2283.244	2283.244	2283.244	3126.35	3126.35	3126.35	274.312	274.312	274.312	274.312	274.312	1173.143	1173.143	0	0	0	0	0	0	0	0	1173.143	1173.143	5500.108	2283.244	2283.244	2283.244	1173.143	1173.143	2283.244	2283.244	2283.244	1173.143	1173.143	2283.244	2283.244	2283.244	1173.143	1173.143

# Start up hot costs (SUHC)
28.905	28.905	733.676	733.676	28.905	28.905	733.676	733.676	1008.5	1008.5	1008.5	1746.722	1746.722	1746.722	153.292	153.292	153.292	153.292	153.292	320.06	320.06	0	0	0	0	0	0	0	0	320.06	320.06	2357.365	28.905	28.905	733.676	733.676	28.905	28.905	733.676	733.676	1008.5	1008.5	1008.5	1746.722	1746.722	1746.722	153.292	153.292	153.292	153.292	153.292	320.06	320.06	0	0	0	0	0	0	0	0	320.06	320.06	2357.365	28.905	28.905	733.676	733.676	28.905	28.905	733.676	733.676	1008.5	1008.5	1008.5	1746.722	1746.722	1746.722	153.292	153.292	153.292	153.292	153.292	320.06	320.06	0	0	0	0	0	0	0	0	320.06	320.06	2357.365	1008.5	1008.5	1008.5	320.06	320.06	1008.5	1008.5	1008.5	320.06	320.06	1008.5	1008.5	1008.5	320.06	320.06

# Shut-down cost (SDC)
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

# Number of hours of a cold start (TCOLD)
0	0	12	12	0	0	12	12	7	7	7	7	7	7	4	4	4	4	4	11	11	0	0	0	0	0	0	0	0	11	11	12	0	0	12	12	0	0	12	12	7	7	7	7	7	7	4	4	4	4	4	11	11	0	0	0	0	0	0	0	0	11	11	12	0	0	12	12	0	0	12	12	7	7	7	7	7	7	4	4	4	4	4	11	11	0	0	0	0	0	0	0	0	11	11	12	7	7	7	11	11	7	7	7	11	11	7	7	7	11	11

58.613559	82.506432	83.402487
58.613559	82.506432	83.402487
12.268146	14.250056	16.385841
12.268146	14.250056	16.385841
58.613559	82.506432	83.402487
58.613559	82.506432	83.402487
12.268146	14.250056	16.385841
12.268146	14.250056	16.385841
35.128072	38.00028	39.843818
35.128072	38.00028	39.843818
35.128072	38.00028	39.843818
35.632322	37.21365	38.80708
35.632322	37.21365	38.80708
35.632322	37.21365	38.80708
41.67122	47.068712	53.325446
41.67122	47.068712	53.325446
41.67122	47.068712	53.325446
41.67122	47.068712	53.325446
41.67122	47.068712	53.325446
10.513971	10.9559	11.548011
10.513971	10.9559	11.548011
5.379	5.526	5.6628
5.379	5.526	5.6628
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
10.513971	10.9559	11.548011
10.513971	10.9559	11.548011
10.950976	11.379364	12.024408
58.613559	82.506432	83.402487
58.613559	82.506432	83.402487
12.268146	14.250056	16.385841
12.268146	14.250056	16.385841
58.613559	82.506432	83.402487
58.613559	82.506432	83.402487
12.268146	14.250056	16.385841
12.268146	14.250056	16.385841
35.128072	38.00028	39.843818
35.128072	38.00028	39.843818
35.128072	38.00028	39.843818
35.632322	37.21365	38.80708
35.632322	37.21365	38.80708
35.632322	37.21365	38.80708
41.67122	47.068712	53.325446
41.67122	47.068712	53.325446
41.67122	47.068712	53.325446
41.67122	47.068712	53.325446
41.67122	47.068712	53.325446
10.513971	10.9559	11.548011
10.513971	10.9559	11.548011
5.379	5.526	5.6628
5.379	5.526	5.6628
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
10.513971	10.9559	11.548011
10.513971	10.9559	11.548011
10.950976	11.379364	12.024408
58.613559	82.506432	83.402487
58.613559	82.506432	83.402487
12.268146	14.250056	16.385841
12.268146	14.250056	16.385841
58.613559	82.506432	83.402487
58.613559	82.506432	83.402487
12.268146	14.250056	16.385841
12.268146	14.250056	16.385841
35.128072	38.00028	39.843818
35.128072	38.00028	39.843818
35.128072	38.00028	39.843818
35.632322	37.21365	38.80708
35.632322	37.21365	38.80708
35.632322	37.21365	38.80708
41.67122	47.068712	53.325446
41.67122	47.068712	53.325446
41.67122	47.068712	53.325446
41.67122	47.068712	53.325446
41.67122	47.068712	53.325446
10.513971	10.9559	11.548011
10.513971	10.9559	11.548011
5.379	5.526	5.6628
5.379	5.526	5.6628
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
10.513971	10.9559	11.548011
10.513971	10.9559	11.548011
10.950976	11.379364	12.024408
35.128072	38.00028	39.843818
35.128072	38.00028	39.843818
35.128072	38.00028	39.843818
10.513971	10.9559	11.548011
10.513971	10.9559	11.548011
35.128072	38.00028	39.843818
35.128072	38.00028	39.843818
35.128072	38.00028	39.843818
10.513971	10.9559	11.548011
10.513971	10.9559	11.548011
35.128072	38.00028	39.843818
35.128072	38.00028	39.843818
35.128072	38.00028	39.843818
10.513971	10.9559	11.548011
10.513971	10.9559	11.548011



# Power ranges for each slope of the production cost function (PR)
0.2	3.8	0.2
0.2	3.8	0.2
22.8	22.8	15.2
22.8	22.8	15.2
0.2	3.8	0.2
0.2	3.8	0.2
22.8	22.8	15.2
22.8	22.8	15.2
25	30	20
25	30	20
25	30	20
49.25	39.4	39.4
49.25	39.4	39.4
49.25	39.4	39.4
3.6	3.6	2.4
3.6	3.6	2.4
3.6	3.6	2.4
3.6	3.6	2.4
3.6	3.6	2.4
38.75	31	31
38.75	31	31
100	120	80
100	120	80
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
38.75	31	31
38.75	31	31
87.5	52.5	70
0.2	3.8	0.2
0.2	3.8	0.2
22.8	22.8	15.2
22.8	22.8	15.2
0.2	3.8	0.2
0.2	3.8	0.2
22.8	22.8	15.2
22.8	22.8	15.2
25	30	20
25	30	20
25	30	20
49.25	39.4	39.4
49.25	39.4	39.4
49.25	39.4	39.4
3.6	3.6	2.4
3.6	3.6	2.4
3.6	3.6	2.4
3.6	3.6	2.4
3.6	3.6	2.4
38.75	31	31
38.75	31	31
100	120	80
100	120	80
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
38.75	31	31
38.75	31	31
87.5	52.5	70
0.2	3.8	0.2
0.2	3.8	0.2
22.8	22.8	15.2
22.8	22.8	15.2
0.2	3.8	0.2
0.2	3.8	0.2
22.8	22.8	15.2
22.8	22.8	15.2
25	30	20
25	30	20
25	30	20
49.25	39.4	39.4
49.25	39.4	39.4
49.25	39.4	39.4
3.6	3.6	2.4
3.6	3.6	2.4
3.6	3.6	2.4
3.6	3.6	2.4
3.6	3.6	2.4
38.75	31	31
38.75	31	31
100	120	80
100	120	80
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
38.75	31	31
38.75	31	31
87.5	52.5	70
25	30	20
25	30	20
25	30	20
38.75	31	31
38.75	31	31
25	30	20
25	30	20
25	30	20
38.75	31	31
38.75	31	31
25	30	20
25	30	20
25	30	20
38.75	31	31
38.75	31	31
