1	1074	802	0	0.00018	0.000781	0	175	193	200
2	652	1103	0	0.002961	0.01669	0	175	208	220
3	856	592	0	0.00056	0.00432	0	175	208	220
4	977	880	0	0.0002	0.00246	0	175	208	220
5	977	1007	0	0.0003	0.00377	0	175	208	220
6	747	1330	0	0.00014	0.00057	0	175	208	220
7	432	1330	0	0.00013	0.000729	0	400	510	600
8	205	1330	0	0.00012	0.000581	0	175	208	220
9	270	1330	0	0.00011	0.00064	0	175	208	220
10	1206	1330	0	0.00019	0.00056	0	175	193	200
11	902	1271	0	0.00062	0.004909	0	175	208	220
12	1349	1140	0	7.00E-05	0.00076	0	175	208	220
13	1349	1310	0	0.00066	0.00622	0	175	208	220
14	1349	313	0	0.00054	0.00752	0	175	208	220
15	1349	7	0	0.00105	0.00877	0	400	510	600
16	16	1297	0	8.00E-05	0.00091	0	400	510	600
17	16	691	0	0.00056	0.00719	0	400	510	600
18	356	819	0	0.000531	0.002039	0	400	510	600
19	356	720	0	0.008659	0.03769	0	500	600	625
20	356	1304	0	0.003849	0.021099	0	500	600	625
21	356	1235	0	0.00688	0.035969	0	500	600	625
22	356	1000	0	0.006729	0.03713	0	500	600	625
23	356	505	0	0.00111	0.006651	0	500	600	625
24	356	82	0	0.0023	0.008909	0	350	600	625
25	356	382	0	0.000841	0.00313	0	500	600	625
26	356	785	0	0.003521	0.017479	0	500	600	625
27	455	90	0	3.90E-05	0.00025	0	500	600	625
28	452	340	0	0.000159	0.000729	0	500	600	625
29	1248	1088	0	0.005281	0.032099	0	500	600	625
30	1248	1088	0	0.005651	0.029419	0	500	600	625
31	121	550	0	0.000271	0.00036	0	500	600	625
32	1264	1027	0	0.00044	0.00143	0	500	600	625
33	1264	591	0	0.000159	0.00074	0	500	600	625
34	330	288	0	0.00019	0.000591	0	500	600	625
35	758	431	0	0.00019	0.00087	0	500	600	625
36	956	732	0	0.002591	0.013659	0	500	600	625
37	956	1066	0	0.00305	0.01168	0	500	600	625
38	51	156	0	0.000159	0.000599	0	500	600	625
39	51	156	0	0.000159	0.00062	0	500	600	625
40	488	732	0	0.00101	0.004229	0	500	600	625
41	488	647	0	0.00319	0.018651	0	175	193	200
42	488	1066	0	0.000729	0.00337	0	175	208	220
43	162	170	0	0.002961	0.012831	0	175	208	220
44	162	1158	0	0.000591	0.00339	0	175	208	220
45	1296	353	0	0.00024	0.001219	0	175	208	220
46	883	441	0	0.006219	0.036341	0	175	208	220
47	883	879	0	0.001841	0.01193	0	400	510	600
48	491	1058	0	0.001409	0.01113	0	175	208	220
49	491	37	0	0.00151	0.00768	0	175	208	220
50	491	456	0	0.00599	0.03313	0	175	193	200
51	491	502	0	0.001771	0.010151	0	175	208	220
52	701	734	0	0.00074	0.00311	0	175	208	220
53	701	734	0	0.000729	0.003159	0	175	208	220
54	480	1136	0	0.005271	0.01906	0	400	510	600
55	480	803	0	0.00906	0.053151	0	400	510	600
56	480	272	0	0.00405	0.0153	0	400	510	600
57	984	795	0	0.00055	0.003961	0	400	510	600
58	984	795	0	0.00055	0.003729	0	500	600	625
59	984	236	0	0.00107	0.007789	0	500	600	625
60	984	236	0	0.00112	0.00775	0	500	600	625
61	984	236	0	0.001031	0.00775	0	500	600	625
62	984	359	0	0.00062	0.003219	0	350	600	625
63	984	130	0	0.00068	0.002659	0	500	600	625
64	1336	61	0	0.00193	0.012479	0	500	600	625
65	1336	446	0	0.001159	0.007229	0	500	600	625
66	1336	437	0	0.00137	0.008729	0	500	600	625
67	1336	437	0	0.001401	0.00855	0	500	600	625
68	1336	437	0	0.001331	0.008521	0	500	600	625
69	1031	324	0	0.00031	0.00081	0	500	600	625
70	1031	1174	0	0.000341	0.00119	0	500	600	625
71	1031	671	0	0.00031	0.001281	0	500	600	625
72	1031	643	0	0.00094	0.0035	0	500	600	625
73	1236	1025	0	7.00E-05	0.000651	0	500	600	625
74	808	552	0	0.00019	0.00124	0	500	600	625
75	808	431	0	0.000331	0.002539	0	500	600	625
76	471	428	0	0.0016	0.02113	0	500	600	625
77	1128	780	0	0.000909	0.004711	0	500	600	625
78	1128	780	0	0.00088	0.004969	0	175	193	200
79	1	1254	0	0.001841	0.0088	0	175	208	220
80	1	1184	0	0.01013	0.04238	0	175	208	220
81	1060	435	0	0.00059	0.00802	0	175	208	220
82	1060	435	0	0.00054	0.0079	0	175	208	220
83	1060	593	0	0.00171	0.02128	0	175	208	220
84	1060	593	0	0.00174	0.02084	0	400	510	600
85	1060	951	0	0.00086	0.01433	0	175	208	220
86	1060	951	0	0.00087	0.01404	0	175	208	220
87	1060	579	0	0.00126	0.01447	0	175	193	200
88	1060	834	0	0.00122	0.01509	0	175	208	220
89	1060	834	0	0.00154	0.019	0	175	208	220
90	732	729	0	0.00474	0.03564	0	175	208	220
91	732	871	0	0.006	0.047849	0	400	510	600
92	732	768	0	0.008039	0.03375	0	400	510	600
93	996	1066	0	2.10E-05	0.000211	0	400	510	600
94	1202	557	0	0.00045	0.002341	0	400	510	600
95	400	1273	0	0.000669	0.004281	0	500	600	625
96	1354	1273	0	0.00068	0.00419	0	500	600	625
97	462	1037	0	0.000729	0.00431	0	500	600	625
98	462	1037	0	0.000591	0.004651	0	500	600	625
99	462	1289	0	0.00099	0.005081	0	350	600	625
100	227	1108	0	0.00212	0.013031	0	500	600	625
101	227	529	0	0.002159	0.01275	0	500	600	625
102	1256	559	0	0.00025	0.00095	0	500	600	625
103	1256	559	0	0.000271	0.00089	0	500	600	625
104	1256	407	0	0.001961	0.012409	0	500	600	625
105	1256	1205	0	0.00044	0.00207	0	500	600	625
106	1256	1233	0	0.000469	0.00143	0	500	600	625
107	1256	950	0	0.001271	0.01406	0	500	600	625
108	1256	950	0	0.00124	0.013021	0	500	600	625
109	1256	1305	0	0.000409	0.00239	0	500	600	625
110	1256	31	0	0.00094	0.005	0	500	600	625
