1	1	151
2	1	171.41
3	1	134
4	1	161.2
5	1	0
6	1	167.3
7	1	152.9
8	1	0
9	1	48.65
10	1	0
11	1	119.2
12	1	363.25
13	1	-8.4
14	1	0
15	1	0
16	1	704.53
17	2	0
18	1	23.73
19	1	38.34
20	1	32.34
21	2	0
22	1	147.76
23	1	100.8
24	1	370.5
25	1	0
26	1	36.84
27	1	73.14
28	1	0
29	1	39.74
30	1	321.98
31	1	155.6
32	1	105.2
33	1	69.83
34	2	0
35	1	0
36	1	119.6
37	1	27.33
38	1	13.82
39	1	103
40	1	0
41	1	163.1
42	1	524.5
43	2	0
44	1	197.5
45	1	110.4
46	2	0
47	1	65.17
48	1	56.5
49	1	129.1
50	1	170.89
51	2	0
52	1	70.68
53	1	123.1
54	1	0
55	1	0
56	1	0
57	2	0
58	1	274.32
59	1	20.52
60	1	144.4
61	1	0
62	1	0
63	1	57.46
64	2	0
65	1	118.5
66	1	0
67	1	0
68	1	16.52
69	1	0
70	2	0
71	1	0
72	2	0
73	1	67.57
74	1	140.6
75	1	33.24
76	1	150.9
77	1	0
78	2	0
79	2	0
80	1	72.88
81	2	0
82	1	45.32
83	1	258.4
84	1	0
85	1	-5.61
86	1	232.1
87	2	0
88	1	0
89	1	83.99
90	1	135.11
91	1	0
92	1	400.3
93	1	0
94	1	69.58
95	2	0
96	1	0
97	2	0
98	1	0
99	1	152.57
100	1	343.9
101	2	0
102	2	0
103	1	0
104	2	0
105	1	50.56
106	2	0
107	1	0
108	1	124.5
109	1	0
110	1	0
111	2	0
112	1	0
113	2	0
114	2	0
115	1	110
116	1	108.89
117	1	192.5
118	2	0
119	1	0
120	1	0
121	1	82.69
122	1	631.71
123	1	0
124	1	125.9
125	1	34.44
126	1	62.07
127	1	0
128	1	0
129	1	108.7
130	1	66.27
131	1	0
132	1	88.5
133	2	0
134	1	14.71
135	2	0
136	2	0
137	1	0
138	1	44.55
139	1	201.4
140	1	-5.91
141	1	26.33
142	1	382.5
143	1	34.64
144	1	31.94
145	2	0
146	1	0
147	1	0
148	1	0
149	1	277.86
150	2	0
151	1	56.06
152	2	0
153	1	0
154	2	0
155	1	0
156	2	0
157	1	29.83
158	1	0
159	1	190.47
160	1	16.22
161	1	0
162	1	32.84
163	1	0
164	1	12.41
165	1	65.67
166	1	112.4
167	1	0
168	1	86.6
169	1	199.4
170	1	67.57
171	1	30.93
172	1	129.6
173	1	0
174	1	114.1
175	1	0
176	1	0
177	1	71.78
178	2	0
179	1	0
180	1	348.93
181	2	0
182	1	0
183	1	173
184	1	52.46
185	2	0
186	1	479
187	1	0
188	1	37.94
189	1	0
190	1	0
191	2	0
192	1	0
193	2	0
194	1	-3.29
195	1	40.85
196	1	145.2
197	1	30.93
198	1	0
199	1	196.7
200	1	11.91
201	1	144.7
202	1	0
