1	1	2	0	0.0	0.09990001877390163	0.0	1.0e8	0	0
2	1	3	0	0.0	0.042399995627048805	0.0	1.0e8	0	0
3	4	5	0	0.0	0.007979999957909803	0.0	1.0e8	0	0
4	3	5	0	0.0	0.10799997351525449	0.0	1.0e8	0	0
5	5	6	0	0.0	0.05400000346507353	0.0	1.0e8	0	0
6	6	7	0	0.0	0.020800000047602508	0.0	1.0e8	0	0
7	8	9	0	0.0	0.03049999994747527	0.0	1.0e8	0	0
8	8	5	0	0.0	0.026699998684287633	0.0	1.0e8	0	0
9	9	10	0	0.0	0.03220000106995139	0.0	1.0e8	0	0
10	4	11	0	0.0	0.0687999938503356	0.0	1.0e8	0	0
11	5	11	0	0.0	0.0681999946854807	0.0	1.0e8	0	0
12	11	12	0	0.0	0.019600000179615888	0.0	1.0e8	0	0
13	2	12	0	0.0	0.061599993646844486	0.0	1.0e8	0	0
14	3	12	0	0.0	0.1599999680971965	0.0	1.0e8	0	0
15	7	12	0	0.0	0.03400000218171296	0.0	1.0e8	0	0
16	11	13	0	0.0	0.07310000967478639	0.0	1.0e8	0	0
17	12	14	0	0.0	0.07070000263279795	0.0	1.0e8	0	0
18	13	15	0	0.0	0.24440005881219184	0.0	1.0e8	0	0
19	14	15	0	0.0	0.19499992201411215	0.0	1.0e8	0	0
20	12	16	0	0.0	0.08339999703707898	0.0	1.0e8	0	0
21	15	17	0	0.0	0.04370000490735668	0.0	1.0e8	0	0
22	16	17	0	0.0	0.18009999618139608	0.0	1.0e8	0	0
23	17	18	0	0.0	0.050499993113457126	0.0	1.0e8	0	0
24	18	19	0	0.0	0.049299994519957493	0.0	1.0e8	0	0
25	19	20	0	0.0	0.11700003164064972	0.0	1.0e8	0	0
26	15	19	0	0.0	0.03939999711033145	0.0	1.0e8	0	0
27	20	21	0	0.0	0.08490000238328596	0.0	1.0e8	0	0
28	21	22	0	0.0	0.096999973433931	0.0	1.0e8	0	0
29	22	23	0	0.0	0.15900005119786256	0.0	1.0e8	0	0
30	23	24	0	0.0	0.04920000248051835	0.0	1.0e8	0	0
31	23	25	0	0.0	0.07999998404859825	0.0	1.0e8	0	0
32	26	25	0	0.0	0.038199997854951206	0.0	1.0e8	0	0
33	25	27	0	0.0	0.16300002166644528	0.0	1.0e8	0	0
34	27	28	0	0.0	0.08549999005518141	0.0	1.0e8	0	0
35	28	29	0	0.0	0.0943000180456904	0.0	1.0e8	0	0
36	30	17	0	0.0	0.038800002311873374	0.0	1.0e8	0	0
37	8	30	0	0.0	0.05039999803619537	0.0	1.0e8	0	0
38	26	30	0	0.0	0.08599998383773014	0.0	1.0e8	0	0
39	17	31	0	0.0	0.15630005489568644	0.0	1.0e8	0	0
40	29	31	0	0.0	0.0331000002654011	0.0	1.0e8	0	0
41	23	32	0	0.0	0.11529998117194885	0.0	1.0e8	0	0
42	31	32	0	0.0	0.09849999277582863	0.0	1.0e8	0	0
43	27	32	0	0.0	0.0755000121986011	0.0	1.0e8	0	0
44	15	33	0	0.0	0.12439998146785167	0.0	1.0e8	0	0
45	19	34	0	0.0	0.2470000116038852	0.0	1.0e8	0	0
46	35	36	0	0.0	0.010200000058408557	0.0	1.0e8	0	0
47	35	37	0	0.0	0.04969999826280244	0.0	1.0e8	0	0
48	33	37	0	0.0	0.1420000123662608	0.0	1.0e8	0	0
49	34	36	0	0.0	0.026799998280122923	0.0	1.0e8	0	0
50	34	37	0	0.0	0.00940000023694481	0.0	1.0e8	0	0
51	38	37	0	0.0	0.03750000272858986	0.0	1.0e8	0	0
52	37	39	0	0.0	0.10600000194312849	0.0	1.0e8	0	0
53	37	40	0	0.0	0.16800007430982125	0.0	1.0e8	0	0
54	30	38	0	0.0	0.05400000346507353	0.0	1.0e8	0	0
55	39	40	0	0.0	0.06049999452290038	0.0	1.0e8	0	0
56	40	41	0	0.0	0.048700004073686624	0.0	1.0e8	0	0
57	40	42	0	0.0	0.18299996770521798	0.0	1.0e8	0	0
58	41	42	0	0.0	0.13500005043132535	0.0	1.0e8	0	0
59	43	44	0	0.0	0.24540003936828503	0.0	1.0e8	0	0
60	34	43	0	0.0	0.16810007165725316	0.0	1.0e8	0	0
61	44	45	0	0.0	0.09010001806793497	0.0	1.0e8	0	0
62	45	46	0	0.0	0.13559999658106414	0.0	1.0e8	0	0
63	46	47	0	0.0	0.12700000014511867	0.0	1.0e8	0	0
64	46	48	0	0.0	0.1889999244136779	0.0	1.0e8	0	0
65	47	49	0	0.0	0.062499995595184196	0.0	1.0e8	0	0
66	42	49	0	0.0	0.3229997690375367	0.0	1.0e8	0	0
67	42	49	0	0.0	0.3229997690375367	0.0	1.0e8	0	0
68	45	49	0	0.0	0.18600001193525323	0.0	1.0e8	0	0
69	48	49	0	0.0	0.050499993113457126	0.0	1.0e8	0	0
70	49	50	0	0.0	0.07519998569506492	0.0	1.0e8	0	0
71	49	51	0	0.0	0.1369999954468324	0.0	1.0e8	0	0
72	51	52	0	0.0	0.058800000538847666	0.0	1.0e8	0	0
73	52	53	0	0.0	0.1634999486636124	0.0	1.0e8	0	0
74	53	54	0	0.0	0.12199997847014532	0.0	1.0e8	0	0
75	49	54	0	0.0	0.2890000748434113	0.0	1.0e8	0	0
76	49	54	0	0.0	0.29099975857317456	0.0	1.0e8	0	0
77	54	55	0	0.0	0.07070000263279795	0.0	1.0e8	0	0
78	54	56	0	0.0	0.009549999986289606	0.0	1.0e8	0	0
79	55	56	0	0.0	0.015099999826917686	0.0	1.0e8	0	0
80	56	57	0	0.0	0.09660000320985421	0.0	1.0e8	0	0
81	50	57	0	0.0	0.13399995024851183	0.0	1.0e8	0	0
82	56	58	0	0.0	0.09660000320985421	0.0	1.0e8	0	0
83	51	58	0	0.0	0.07189999555063481	0.0	1.0e8	0	0
84	54	59	0	0.0	0.22930010996371689	0.0	1.0e8	0	0
85	56	59	0	0.0	0.2510001081461608	0.0	1.0e8	0	0
86	56	59	0	0.0	0.2390000933902347	0.0	1.0e8	0	0
87	55	59	0	0.0	0.2157999104808685	0.0	1.0e8	0	0
88	59	60	0	0.0	0.14500004170513883	0.0	1.0e8	0	0
89	59	61	0	0.0	0.14999997868548573	0.0	1.0e8	0	0
90	60	61	0	0.0	0.013499999822052746	0.0	1.0e8	0	0
91	60	62	0	0.0	0.056099997042668125	0.0	1.0e8	0	0
92	61	62	0	0.0	0.03760000094777924	0.0	1.0e8	0	0
93	63	59	0	0.0	0.03860000318460346	0.0	1.0e8	0	0
94	63	64	0	0.0	0.020000000595811144	0.0	1.0e8	0	0
95	64	61	0	0.0	0.026799998280122923	0.0	1.0e8	0	0
96	38	65	0	0.0	0.09859998903991499	0.0	1.0e8	0	0
97	64	65	0	0.0	0.030199999653835373	0.0	1.0e8	0	0
98	49	66	0	0.0	0.09190001542756666	0.0	1.0e8	0	0
99	49	66	0	0.0	0.09190001542756666	0.0	1.0e8	0	0
100	62	66	0	0.0	0.2179999315514832	0.0	1.0e8	0	0
101	62	67	0	0.0	0.11700003164064972	0.0	1.0e8	0	0
102	65	66	0	0.0	0.037000000678261834	0.0	1.0e8	0	0
103	66	67	0	0.0	0.10150001232857755	0.0	1.0e8	0	0
104	65	68	0	0.0	0.01599999974326293	0.0	1.0e8	0	0
105	47	69	0	0.0	0.2778001190565697	0.0	1.0e8	0	0
106	49	69	0	0.0	0.32399992054576343	0.0	1.0e8	0	0
107	68	69	0	0.0	0.037000000678261834	0.0	1.0e8	0	0
108	69	70	0	0.0	0.12700000014511867	0.0	1.0e8	0	0
109	24	70	0	0.0	0.41150032583600843	0.0	1.0e8	0	0
110	70	71	0	0.0	0.0355000030915652	0.0	1.0e8	0	0
111	24	72	0	0.0	0.1960000238069084	0.0	1.0e8	0	0
112	71	72	0	0.0	0.18000006724176712	0.0	1.0e8	0	0
113	71	73	0	0.0	0.045399994797396315	0.0	1.0e8	0	0
114	70	74	0	0.0	0.1322999900694675	0.0	1.0e8	0	0
115	70	75	0	0.0	0.14100001874213977	0.0	1.0e8	0	0
116	69	75	0	0.0	0.12199997847014532	0.0	1.0e8	0	0
117	74	75	0	0.0	0.04059999548702382	0.0	1.0e8	0	0
118	76	77	0	0.0	0.1479999399627339	0.0	1.0e8	0	0
119	69	77	0	0.0	0.10099998622691425	0.0	1.0e8	0	0
120	75	77	0	0.0	0.19990004042995366	0.0	1.0e8	0	0
121	77	78	0	0.0	0.012399999914703596	0.0	1.0e8	0	0
122	78	79	0	0.0	0.024399999105189866	0.0	1.0e8	0	0
123	77	80	0	0.0	0.0485000001943616	0.0	1.0e8	0	0
124	77	80	0	0.0	0.10500002117618323	0.0	1.0e8	0	0
